EmployeeID,JobLevel,Department,MonthlyIncome,,,
2613,4,Research & Development,84460,,,
2614,2,Sales,119160,,,
2615,1,Sales,45340,,,
2616,2,Research & Development,98520,,,
2617,2,Research & Development,61510,,,
2618,2,Research & Development,23020,,,
2619,2,Research & Development,23620,,,
2620,1,Research & Development,178610,,,
2621,2,Research & Development,191870,,,
2622,3,Research & Development,197170,,,
2623,5,Research & Development,35440,,,
2624,2,Sales,85000,,,
2625,2,Human Resources,46610,,,
2626,5,Research & Development,41030,,,
2627,2,Research & Development,42490,,,
2628,2,Research & Development,140260,,,
2629,2,Research & Development,68930,,,
2630,3,Research & Development,61250,,,
2631,2,Research & Development,36690,,,
2632,2,Research & Development,100080,,,
2633,1,Sales,23870,,,
2634,1,Research & Development,46390,,,
2635,2,Research & Development,78980,,,
2636,2,Human Resources,25340,,,
2637,2,Research & Development,131420,,,
2638,3,Sales,16110,,,
2639,3,Research & Development,53630,,,
2640,2,Research & Development,50710,,,
2641,3,Research & Development,136950,,,
2642,1,Research & Development,134020,,,
2643,2,Sales,20290,,,
2644,2,Research & Development,63770,,,
2645,4,Research & Development,54290,,,
2646,2,Research & Development,27850,,,
2647,1,Research & Development,46140,,,
2648,1,Research & Development,26100,,,
2649,3,Sales,66870,,,
2650,2,Research & Development,47240,,,
2651,2,Research & Development,61790,,,
2652,2,Research & Development,61200,,,
2653,2,Research & Development,105960,,,
2654,1,Research & Development,54670,,,
2655,2,Research & Development,29960,,,
2656,3,Research & Development,99980,,,
2657,2,Sales,40780,,,
2658,1,Research & Development,109200,,,
2659,1,Sales,62320,,,
2660,1,Sales,132470,,,
2661,1,Research & Development,40810,,,
2662,2,Sales,57690,,,
2663,2,Research & Development,23940,,,
2664,3,Research & Development,39040,,,
2665,2,Sales,167990,,,
2666,1,Research & Development,29500,,,
2667,1,Sales,36290,,,
2668,1,Sales,93620,,,
2669,2,Sales,32290,,,
2670,1,Research & Development,35780,,,
2671,2,Human Resources,79880,,,
2672,3,Research & Development,42840,,,
2673,2,Research & Development,75530,,,
2674,1,Research & Development,173280,,,
2675,2,Sales,197010,,,
2676,4,Research & Development,147320,,,
2677,2,Research & Development,92780,,,
2678,1,Research & Development,13590,,,
2679,1,Research & Development,47790,,,
2680,1,Research & Development,164220,,,
2681,3,Research & Development,29960,,,
2682,1,Sales,12610,,,
2683,1,Research & Development,20990,,,
2684,2,Sales,58100,,,
2685,1,Research & Development,56470,,,
2686,2,Research & Development,34200,,,
2687,4,Sales,44000,,,
2688,2,Research & Development,35000,,,
2689,5,Sales,20660,,,
2690,2,Research & Development,171690,,,
2691,2,Sales,41620,,,
2692,1,Research & Development,92040,,,
2693,2,Human Resources,32940,,,
2694,2,Sales,21270,,,
2695,2,Research & Development,39750,,,
2696,1,Research & Development,107930,,,
2697,5,Research & Development,100960,,,
2698,4,Research & Development,36460,,,
2699,2,Human Resources,74460,,,
2700,3,Research & Development,108510,,,
2701,2,Research & Development,21090,,,
2702,1,Research & Development,37220,,,
2703,3,Research & Development,93800,,,
2704,1,Research & Development,54860,,,
2705,4,Sales,27420,,,
2706,2,Sales,137570,,,
2707,2,Sales,84630,,,
2708,5,Sales,31620,,,
2709,2,Research & Development,165980,,,
2710,2,Research & Development,66510,,,
2711,1,Research & Development,23450,,,
2712,1,Sales,34200,,,
2713,1,Sales,43730,,,
2714,5,Human Resources,47590,,,
2715,1,Research & Development,53010,,,
2716,1,Human Resources,36730,,,
2717,3,Human Resources,47680,,,
2718,1,Sales,12740,,,
2719,1,Research & Development,49000,,,
2720,3,Sales,104660,,,
2721,4,Research & Development,170070,,,
2722,4,Sales,29090,,,
2723,1,Research & Development,57650,,,
2724,3,Sales,45990,,,
2725,2,Sales,24040,,,
2726,4,Sales,31720,,,
2727,1,Research & Development,20330,,,
2728,2,Sales,102090,,,
2729,1,Research & Development,86200,,,
2730,3,Research & Development,20640,,,
2731,3,Research & Development,40350,,,
2732,3,Research & Development,38380,,,
2733,1,Research & Development,45910,,,
2734,1,Research & Development,25610,,,
2735,3,Research & Development,15630,,,
2736,3,Research & Development,48980,,,
2737,3,Research & Development,47890,,,
2738,1,Sales,31800,,,
2739,3,Research & Development,65490,,,
2740,1,Human Resources,63880,,,
2741,2,Sales,112440,,,
2742,4,Sales,160320,,,
2743,2,Research & Development,23620,,,
2744,2,Research & Development,163280,,,
2745,4,Sales,83760,,,
2746,1,Research & Development,166060,,,
2747,2,Sales,86060,,,
2748,3,Research & Development,22720,,,
2749,2,Research & Development,20180,,,
2750,1,Research & Development,70830,,,
2751,2,Human Resources,40840,,,
2752,4,Sales,144110,,,
2753,3,Research & Development,23080,,,
2754,1,Research & Development,48410,,,
2755,3,Research & Development,42850,,,
2756,2,Sales,97150,,,
2757,2,Research & Development,43200,,,
2758,2,Research & Development,21320,,,
2759,2,Research & Development,101240,,,
2760,1,Human Resources,54730,,,
2761,3,Research & Development,52070,,,
2762,3,Research & Development,164370,,,
2763,4,Sales,22960,,,
2764,3,Research & Development,40690,,,
2765,2,Research & Development,74410,,,
2766,2,Sales,24300,,,
2767,1,Research & Development,58780,,,
2768,2,Human Resources,26440,,,
2769,2,Research & Development,64390,,,
2770,5,Research & Development,24510,,,
2771,1,Sales,63920,,,
2772,2,Sales,97140,,,
2773,1,Research & Development,60770,,,
2774,5,Research & Development,24500,,,
2775,1,Research & Development,92500,,,
2776,1,Research & Development,20740,,,
2777,1,Sales,101690,,,
2778,1,Research & Development,48550,,,
2779,2,Sales,40870,,,
2780,2,Sales,23670,,,
2781,2,Research & Development,29720,,,
2782,1,Research & Development,195860,,,
2783,2,Human Resources,54840,,,
2784,1,Human Resources,20610,,,
2785,2,Sales,99240,,,
2786,4,Research & Development,41980,,,
2787,1,Sales,68150,,,
2788,2,Research & Development,47230,,,
2789,4,Research & Development,61420,,,
2790,2,Sales,82370,,,
2791,1,Research & Development,88530,,,
2792,1,Research & Development,193310,,,
2793,1,Research & Development,20730,,,
2794,5,Human Resources,55620,,,
2795,1,Research & Development,196130,,,
2796,2,Research & Development,34070,,,
2797,2,Sales,50630,,,
2798,1,Sales,46390,,,
2799,2,Sales,48760,,,
2800,1,Human Resources,26900,,,
2801,2,Research & Development,175670,,,
2802,1,Research & Development,24080,,,
2803,3,Research & Development,28140,,,
2804,2,Sales,112450,,,
2805,2,Research & Development,33120,,,
2806,2,Research & Development,190490,,,
2807,3,Research & Development,21410,,,
2808,2,Sales,57690,,,
2809,1,Sales,43850,,,
2810,1,Research & Development,53320,,,
2811,1,Sales,46630,,,
2812,1,Research & Development,47240,,,
2813,1,Sales,32110,,,
2814,2,Research & Development,53770,,,
2815,2,Research & Development,40660,,,
2816,1,Research & Development,52080,,,
2817,2,Research & Development,48770,,,
2818,2,Human Resources,31170,,,
2819,1,Research & Development,15690,,,
2820,1,Research & Development,196580,,,
2821,3,Sales,30690,,,
2822,2,Research & Development,104350,,,
2823,2,Research & Development,41480,,,
2824,2,Research & Development,57680,,,
2825,2,Research & Development,50420,,,
2826,2,Sales,57700,,,
2827,3,Sales,77560,,,
2828,3,Research & Development,103060,,,
2829,2,Sales,39360,,,
2830,3,Sales,79450,,,
2831,4,Research & Development,57430,,,
2832,5,Research & Development,152020,,,
2833,2,Research & Development,54400,,,
2834,3,Sales,37600,,,
2835,5,Sales,35170,,,
2836,1,Sales,25800,,,
2837,1,Sales,21660,,,
2838,3,Research & Development,58690,,,
2839,3,Research & Development,80080,,,
2840,1,Sales,52060,,,
2841,4,Research & Development,52950,,,
2842,2,Sales,164130,,,
2843,1,Research & Development,132690,,,
2844,1,Research & Development,27830,,,
2845,2,Sales,54330,,,
2846,2,Research & Development,20130,,,
2847,1,Research & Development,139660,,,
2848,2,Research & Development,43740,,,
2849,4,Sales,68420,,,
2850,1,Human Resources,174260,,,
2851,2,Sales,176030,,,
2852,1,Research & Development,45810,,,
2853,2,Research & Development,47350,,,
2854,2,Research & Development,41870,,,
2855,2,Sales,55050,,,
2856,1,Sales,54700,,,
2857,2,Research & Development,54760,,,
2858,4,Research & Development,25870,,,
2859,1,Research & Development,24400,,,
2860,2,Research & Development,159720,,,
2861,2,Research & Development,153790,,,
2862,1,Sales,70820,,,
2863,2,Sales,27280,,,
2864,2,Sales,53680,,,
2865,5,Research & Development,53470,,,
2866,3,Sales,31950,,,
2867,1,Sales,39890,,,
2868,1,Research & Development,33060,,,
2869,2,Research & Development,70050,,,
2870,2,Research & Development,26550,,,
2871,1,Human Resources,13930,,,
2872,2,Human Resources,25700,,,
2873,2,Research & Development,35370,,,
2874,1,Sales,39860,,,
2875,2,Research & Development,108830,,,
2876,1,Research & Development,20280,,,
2877,1,Research & Development,95250,,,
2878,1,Research & Development,29290,,,
2879,2,Research & Development,22750,,,
2880,2,Research & Development,78790,,,
2881,5,Sales,49300,,,
2882,1,Human Resources,78470,,,
2883,1,Research & Development,44010,,,
2884,2,Research & Development,92410,,,
2885,4,Research & Development,29740,,,
2886,1,Research & Development,45020,,,
2887,3,Sales,107480,,,
2888,2,Sales,15550,,,
2889,4,Research & Development,129360,,,
2890,2,Research & Development,23050,,,
2891,1,Research & Development,167040,,,
2892,5,Research & Development,34330,,,
2893,1,Research & Development,34770,,,
2894,2,Research & Development,64300,,,
2895,1,Research & Development,65160,,,
2896,1,Research & Development,39070,,,
2897,2,Research & Development,55620,,,
2898,2,Research & Development,68830,,,
2899,2,Sales,28620,,,
2900,1,Research & Development,49780,,,
2901,2,Research & Development,103680,,,
2902,2,Sales,61340,,,
2903,1,Research & Development,67350,,,
2904,3,Sales,32950,,,
2905,2,Sales,52380,,,
2906,4,Research & Development,64720,,,
2907,3,Sales,96100,,,
2908,3,Research & Development,198330,,,
2909,2,Sales,97560,,,
2910,1,Sales,49680,,,
2911,1,Research & Development,21450,,,
2912,1,Research & Development,21800,,,
2913,4,Research & Development,83460,,,
2914,2,Research & Development,34450,,,
2915,1,Research & Development,27600,,,
2916,2,Research & Development,62940,,,
2917,1,Sales,71400,,,
2918,2,Sales,29320,,,
2919,2,Sales,51470,,,
2920,1,Research & Development,45070,,,
2921,3,Human Resources,85640,,,
2922,3,Sales,24680,,,
2923,2,Sales,81610,,,
2924,4,Sales,21090,,,
2925,2,Sales,52940,,,
2926,1,Research & Development,27180,,,
2927,2,Research & Development,58110,,,
2928,1,Research & Development,24370,,,
2929,1,Research & Development,27660,,,
2930,1,Research & Development,190380,,,
2931,2,Research & Development,30550,,,
2932,3,Sales,22890,,,
2933,1,Sales,40010,,,
2934,1,Research & Development,129650,,,
2935,2,Sales,35390,,,
2936,1,Research & Development,60290,,,
2937,1,Research & Development,26790,,,
2938,2,Research & Development,37020,,,
2939,1,Sales,23980,,,
2940,2,Research & Development,54680,,,
2941,1,Sales,131160,,,
2942,1,Research & Development,41890,,,
2943,4,Research & Development,193280,,,
2944,3,Research & Development,83210,,,
2945,1,Research & Development,23420,,,
2946,4,Research & Development,40710,,,
2947,2,Research & Development,58130,,,
2948,2,Research & Development,31430,,,
2949,3,Research & Development,20440,,,
2950,4,Research & Development,134640,,,
2951,2,Research & Development,79910,,,
2952,1,Research & Development,33770,,,
2953,1,Research & Development,55380,,,
2954,1,Research & Development,57620,,,
2955,1,Research & Development,25920,,,
2956,2,Research & Development,53460,,,
2957,1,Research & Development,42130,,,
2958,2,Research & Development,41270,,,
2959,1,Sales,24380,,,
2960,1,Research & Development,68700,,,
2961,2,Research & Development,104470,,,
2962,1,Sales,96670,,,
2963,2,Research & Development,21480,,,
2964,1,Research & Development,89260,,,
2965,1,Research & Development,65130,,,
2966,1,Research & Development,67990,,,
2967,1,Research & Development,162910,,,
2968,1,Sales,27050,,,
2969,2,Research & Development,103330,,,
2970,1,Sales,44480,,,
2971,3,Research & Development,68540,,,
2972,1,Research & Development,96370,,,
2973,2,Research & Development,35910,,,
2974,3,Sales,54050,,,
2975,1,Research & Development,46840,,,
2976,2,Research & Development,157870,,,
2977,1,Sales,15140,,,
2978,3,Sales,29560,,,
2979,1,Research & Development,23350,,,
2980,1,Sales,51540,,,
2981,3,Research & Development,69620,,,
2982,2,Research & Development,56750,,,
2983,1,Research & Development,23790,,,
2984,1,Sales,38120,,,
2985,1,Research & Development,46480,,,
2986,1,Research & Development,29360,,,
2987,2,Sales,21050,,,
2988,1,Research & Development,85780,,,
2989,2,Sales,27060,,,
2990,3,Research & Development,63840,,,
2991,2,Research & Development,39680,,,
2992,3,Research & Development,99070,,,
2993,2,Sales,132250,,,
2994,1,Research & Development,35400,,,
2995,2,Sales,28040,,,
2996,4,Research & Development,193920,,,
2997,1,Sales,196650,,,
2998,4,Research & Development,24390,,,
2999,3,Research & Development,73140,,,
3000,2,Research & Development,47740,,,
3001,3,Research & Development,39020,,,
3002,3,Research & Development,26620,,,
3003,4,Research & Development,28560,,,
3004,2,Sales,10810,,,
3005,2,Research & Development,24720,,,
3006,1,Research & Development,56730,,,
3007,4,Research & Development,41970,,,
3008,1,Research & Development,97130,,,
3009,1,Research & Development,20620,,,
3010,1,Research & Development,42840,,,
3011,4,Sales,47880,,,
3012,2,Research & Development,59060,,,
3013,5,Research & Development,38860,,,
3014,1,Research & Development,168230,,,
3015,2,Research & Development,29330,,,
3016,2,Research & Development,65000,,,
3017,1,Sales,171740,,,
3018,4,Research & Development,50330,,,
3019,1,Research & Development,23070,,,
3020,3,Human Resources,25870,,,
3021,2,Research & Development,55070,,,
3022,1,Research & Development,43930,,,
3023,2,Sales,133480,,,
3024,1,Research & Development,65830,,,
3025,3,Research & Development,81030,,,
3026,3,Research & Development,39780,,,
3027,3,Sales,25440,,,
3028,1,Research & Development,53990,,,
3029,1,Research & Development,54870,,,
3030,2,Sales,68340,,,
3031,1,Research & Development,10910,,,
3032,2,Sales,57360,,,
3033,3,Sales,22260,,,
3034,2,Research & Development,57470,,,
3035,4,Sales,98540,,,
3036,2,Research & Development,54670,,,
3037,1,Sales,53800,,,
3038,5,Sales,51510,,,
3039,1,Sales,21330,,,
3040,4,Research & Development,178750,,,
3041,2,Human Resources,24320,,,
3042,2,Research & Development,47710,,,
3043,5,Research & Development,191610,,,
3044,2,Research & Development,50870,,,
3045,2,Research & Development,28630,,,
3046,5,Human Resources,55610,,,
3047,4,Research & Development,21440,,,
3048,2,Sales,30650,,,
3049,1,Research & Development,28100,,,
3050,3,Research & Development,98880,,,
3051,1,Research & Development,86280,,,
3052,4,Research & Development,28670,,,
3053,1,Human Resources,53730,,,
3054,2,Research & Development,66670,,,
3055,3,Research & Development,50030,,,
3056,1,Sales,23670,,,
3057,3,Research & Development,28580,,,
3058,2,Sales,52040,,,
3059,1,Research & Development,41050,,,
3060,1,Sales,96790,,,
3061,1,Research & Development,56170,,,
3062,1,Sales,104480,,,
3063,5,Research & Development,28970,,,
3064,2,Research & Development,59680,,,
3065,2,Sales,75100,,,
3066,1,Research & Development,29910,,,
3067,5,Research & Development,196360,,,
3068,3,Sales,11290,,,
3069,1,Research & Development,133410,,,
3070,3,Research & Development,43320,,,
3071,4,Research & Development,110310,,,
3072,3,Sales,44400,,,
3073,1,Sales,46170,,,
3074,1,Sales,26470,,,
3075,2,Human Resources,63230,,,
3076,1,Research & Development,56770,,,
3077,3,Research & Development,21870,,,
3078,1,Sales,37480,,,
3079,2,Sales,39770,,,
3080,1,Human Resources,86330,,,
3081,3,Research & Development,20080,,,
3082,3,Research & Development,44400,,,
3083,1,Research & Development,30670,,,
3084,3,Research & Development,53210,,,
3085,2,Sales,54100,,,
3086,3,Research & Development,27820,,,
3087,3,Research & Development,119570,,,
3088,3,Research & Development,26600,,,
3089,2,Research & Development,33750,,,
3090,1,Research & Development,50980,,,
3091,2,Research & Development,48780,,,
3092,2,Sales,28370,,,
3093,1,Sales,24060,,,
3094,1,Research & Development,22690,,,
3095,1,Sales,41080,,,
3096,4,Research & Development,132060,,,
3097,1,Research & Development,104220,,,
3098,2,Research & Development,137440,,,
3099,2,Sales,49070,,,
3100,1,Sales,34820,,,
3101,4,Research & Development,24360,,,
3102,2,Research & Development,23800,,,
3103,3,Research & Development,194310,,,
3104,3,Research & Development,17900,,,
3105,1,Research & Development,76440,,,
3106,3,Research & Development,51310,,,
3107,4,Research & Development,63060,,,
3108,3,Sales,47870,,,
3109,3,Sales,188800,,,
3110,4,Research & Development,23390,,,
3111,5,Research & Development,135700,,,
3112,1,Sales,67120,,,
3113,2,Research & Development,54060,,,
3114,2,Research & Development,89380,,,
3115,1,Sales,24390,,,
3116,1,Research & Development,88370,,,
3117,2,Research & Development,53430,,,
3118,4,Research & Development,67280,,,
3119,2,Sales,66520,,,
3120,1,Research & Development,48500,,,
3121,2,Research & Development,28090,,,
3122,2,Research & Development,56890,,,
3123,1,Sales,20010,,,
3124,1,Research & Development,29770,,,
3125,1,Research & Development,40250,,,
3126,2,Research & Development,37850,,,
3127,1,Research & Development,108540,,,
3128,1,Research & Development,120310,,,
3129,2,Research & Development,99360,,,
3130,1,Research & Development,29660,,,
3131,2,Research & Development,25710,,,
3132,1,Research & Development,99910,,,
3133,3,Research & Development,61420,,,
3134,3,Research & Development,53900,,,
3135,4,Research & Development,44040,,,
3136,2,Research & Development,59930,,,
3137,1,Research & Development,51300,,,
3138,1,Research & Development,20900,,,
3139,1,Research & Development,29090,,,
3140,1,Research & Development,34680,,,
3141,2,Research & Development,30680,,,
3142,2,Research & Development,26700,,,
3143,3,Research & Development,26930,,,
3144,2,Research & Development,95260,,,
3145,1,Research & Development,52370,,,
3146,2,Sales,24260,,,
3147,1,Research & Development,41930,,,
3148,5,Research & Development,29110,,,
3149,1,Research & Development,26610,,,
3150,1,Research & Development,20280,,,
3151,1,Sales,99800,,,
3152,2,Research & Development,32980,,,
3153,1,Sales,29350,,,
3154,1,Research & Development,154270,,,
3155,5,Research & Development,39440,,,
3156,1,Sales,40110,,,
3157,1,Sales,34070,,,
3158,4,Research & Development,119940,,,
3159,1,Sales,12320,,,
3160,1,Sales,29600,,,
3161,1,Research & Development,190940,,,
3162,2,Research & Development,39190,,,
3163,2,Research & Development,68250,,,
3164,4,Sales,102480,,,
3165,1,Research & Development,189470,,,
3166,5,Research & Development,24960,,,
3167,2,Sales,64650,,,
3168,1,Sales,22060,,,
3169,2,Sales,20860,,,
3170,1,Research & Development,22930,,,
3171,2,Research & Development,26450,,,
3172,2,Research & Development,26830,,,
3173,1,Human Resources,20140,,,
3174,2,Sales,34190,,,
3175,2,Research & Development,53760,,,
3176,2,Sales,19510,,,
3177,1,Research & Development,23410,,,
3178,2,Sales,22930,,,
3179,3,Sales,87260,,,
3180,1,Research & Development,40110,,,
3181,2,Research & Development,195450,,,
3182,2,Sales,45680,,,
3183,1,Research & Development,30220,,,
3184,3,Research & Development,57720,,,
3185,3,Research & Development,22690,,,
3186,1,Research & Development,53810,,,
3187,3,Research & Development,34410,,,
3188,1,Research & Development,54540,,,
3189,1,Research & Development,98840,,,
3190,1,Research & Development,41570,,,
3191,4,Research & Development,134580,,,
3192,2,Research & Development,90690,,,
3193,2,Research & Development,40140,,,
3194,2,Research & Development,59150,,,
3195,5,Sales,59930,,,
3196,5,Research & Development,61620,,,
3197,1,Research & Development,24060,,,
3198,1,Research & Development,187400,,,
3199,1,Research & Development,76370,,,
3200,2,Research & Development,100960,,,
3201,5,Research & Development,147560,,,
3202,4,Sales,64990,,,
3203,1,Research & Development,97240,,,
3204,5,Sales,21940,,,
3205,3,Research & Development,33880,,,
3206,1,Sales,54730,,,
3207,1,Research & Development,27030,,,
3208,1,Research & Development,25010,,,
3209,1,Research & Development,62200,,,
3210,5,Research & Development,30380,,,
3211,4,Research & Development,44240,,,
3212,1,Research & Development,43120,,,
3213,5,Research & Development,132450,,,
3214,2,Sales,136640,,,
3215,5,Research & Development,50210,,,
3216,3,Research & Development,51260,,,
3217,2,Research & Development,28590,,,
3218,1,Sales,102390,,,
3219,5,Research & Development,53290,,,
3220,2,Research & Development,43250,,,
3221,1,Research & Development,72600,,,
3222,2,Sales,23220,,,
3223,3,Sales,20750,,,
3224,2,Research & Development,41520,,,
3225,3,Research & Development,96190,,,
3226,1,Research & Development,135030,,,
3227,1,Research & Development,54410,,,
3228,2,Research & Development,52090,,,
3229,1,Research & Development,106730,,,
3230,1,Research & Development,50100,,,
3231,1,Research & Development,135490,,,
3232,2,Research & Development,49990,,,
3233,5,Sales,42210,,,
3234,4,Sales,138720,,,
3235,1,Research & Development,20420,,,
3236,2,Sales,20730,,,
3237,1,Research & Development,29560,,,
3238,2,Sales,29260,,,
3239,3,Research & Development,48090,,,
3240,1,Research & Development,51630,,,
3241,2,Sales,188440,,,
3242,4,Sales,181720,,,
3243,3,Research & Development,57440,,,
3244,3,Sales,28890,,,
3245,3,Research & Development,28710,,,
3246,2,Research & Development,74840,,,
3247,3,Sales,60740,,,
3248,2,Research & Development,173280,,,
3249,1,Research & Development,27740,,,
3250,1,Research & Development,45050,,,
3251,4,Human Resources,74280,,,
3252,5,Research & Development,116310,,,
3253,5,Research & Development,97380,,,
3254,1,Research & Development,28350,,,
3255,3,Research & Development,169590,,,
3256,2,Research & Development,26130,,,
3257,2,Research & Development,61460,,,
3258,2,Research & Development,49630,,,
3259,4,Research & Development,195370,,,
3260,2,Sales,61720,,,
3261,2,Sales,23680,,,
3262,1,Sales,103120,,,
3263,3,Research & Development,16750,,,
3264,1,Research & Development,25230,,,
3265,2,Research & Development,65670,,,
3266,3,Research & Development,47390,,,
3267,1,Research & Development,92080,,,
3268,4,Sales,45590,,,
3269,1,Sales,81890,,,
3270,2,Research & Development,29420,,,
3271,2,Research & Development,49410,,,
3272,4,Sales,106500,,,
3273,4,Research & Development,59020,,,
3274,1,Research & Development,86390,,,
3275,2,Research & Development,63470,,,
3276,2,Sales,42000,,,
3277,1,Research & Development,34520,,,
3278,2,Research & Development,43170,,,
3279,1,Sales,26320,,,
3280,2,Sales,46680,,,
3281,2,Research & Development,32040,,,
3282,2,Research & Development,27200,,,
3283,2,Research & Development,171810,,,
3284,3,Sales,22380,,,
3285,2,Research & Development,14830,,,
3286,1,Research & Development,56050,,,
3287,2,Research & Development,72950,,,
3288,2,Sales,23060,,,
3289,3,Research & Development,23480,,,
3290,2,Sales,89980,,,
3291,4,Human Resources,43190,,,
3292,2,Research & Development,61320,,,
3293,2,Sales,33460,,,
3294,1,Research & Development,108550,,,
3295,1,Sales,22310,,,
3296,4,Sales,23230,,,
3297,1,Research & Development,20240,,,
3298,1,Sales,27130,,,
3299,3,Sales,94390,,,
3300,1,Sales,25660,,,
3301,1,Research & Development,199260,,,
3302,3,Research & Development,24510,,,
3303,2,Sales,94190,,,
3304,3,Sales,86860,,,
3305,4,Research & Development,30380,,,
3306,5,Research & Development,30580,,,
3307,4,Sales,23250,,,
3308,2,Research & Development,20880,,,
3309,1,Sales,30720,,,
3310,2,Research & Development,50060,,,
3311,4,Sales,42570,,,
3312,1,Research & Development,25000,,,
3313,1,Research & Development,11020,,,
3314,1,Research & Development,104530,,,
3315,2,Sales,22880,,,
3316,2,Research & Development,39290,,,
3317,1,Sales,23110,,,
3318,1,Research & Development,31400,,,
3319,1,Sales,36900,,,
3320,1,Research & Development,44500,,,
3321,4,Sales,27560,,,
3322,2,Sales,190330,,,
3323,2,Research & Development,187220,,,
3324,1,Research & Development,95470,,,
3325,1,Sales,137340,,,
3326,2,Research & Development,199990,,,
3327,3,Research & Development,22790,,,
3328,3,Sales,59160,,,
3329,1,Research & Development,20890,,,
3330,3,Research & Development,167920,,,
3331,3,Research & Development,35640,,,
3332,1,Research & Development,44250,,,
3333,1,Research & Development,52650,,,
3334,3,Sales,65530,,,
3335,2,Research & Development,62610,,,
3336,1,Research & Development,42980,,,
3337,3,Research & Development,68040,,,
3338,2,Sales,38150,,,
3339,1,Research & Development,27410,,,
3340,4,Research & Development,66730,,,
3341,2,Research & Development,76390,,,
3342,1,Sales,23280,,,
3343,1,Sales,21530,,,
3344,2,Sales,48760,,,
3345,2,Research & Development,93960,,,
3346,2,Research & Development,104000,,,
3347,1,Research & Development,84740,,,
3348,2,Research & Development,99810,,,
3349,1,Research & Development,124900,,,
3350,2,Research & Development,26570,,,
3351,3,Research & Development,135910,,,
3352,4,Research & Development,66960,,,
3353,1,Research & Development,20580,,,
3354,2,Research & Development,88650,,,
3355,2,Sales,59400,,,
3356,1,Sales,59140,,,
3357,1,Research & Development,26220,,,
3358,1,Sales,121850,,,
3359,3,Research & Development,106090,,,
3360,2,Research & Development,43450,,,
3361,1,Research & Development,21770,,,
3362,2,Research & Development,27930,,,
3363,1,Human Resources,79180,,,
3364,2,Sales,87890,,,
3365,1,Sales,23890,,,
3366,1,Research & Development,32120,,,
3367,2,Research & Development,192320,,,
3368,2,Sales,22670,,,
3369,1,Research & Development,195170,,,
3370,2,Research & Development,24360,,,
3371,2,Research & Development,160640,,,
3372,3,Research & Development,27070,,,
3373,4,Research & Development,190680,,,
3374,1,Sales,39310,,,
3375,4,Research & Development,37300,,,
3376,3,Research & Development,22320,,,
3377,4,Research & Development,44650,,,
3378,3,Sales,30720,,,
3379,2,Research & Development,33190,,,
3380,1,Research & Development,192020,,,
3381,3,Human Resources,136750,,,
3382,1,Research & Development,29110,,,
3383,4,Sales,59570,,,
3384,1,Research & Development,39200,,,
3385,1,Sales,64340,,,
3386,2,Sales,100480,,,
3387,2,Sales,109380,,,
3388,2,Sales,23400,,,
3389,1,Research & Development,65450,,,
3390,3,Research & Development,69310,,,
3391,2,Sales,48980,,,
3392,2,Research & Development,25930,,,
3393,4,Sales,194360,,,
3394,1,Human Resources,27230,,,
3395,2,Research & Development,34790,,,
3396,3,Research & Development,27940,,,
3397,1,Sales,52490,,,
3398,2,Sales,21760,,,
3399,1,Sales,168720,,,
3400,2,Research & Development,34850,,,
3401,1,Sales,66440,,,
3402,2,Sales,55820,,,
3403,2,Sales,40000,,,
3404,2,Research & Development,134960,,,
3405,1,Research & Development,32100,,,
3406,3,Research & Development,190450,,,
3407,1,Sales,118490,,,
3408,3,Sales,20700,,,
3409,2,Research & Development,65020,,,
3410,2,Sales,32300,,,
3411,1,Sales,136030,,,
3412,1,Research & Development,119960,,,
3413,5,Research & Development,56050,,,
3414,2,Research & Development,63970,,,
3415,1,Research & Development,191440,,,
3416,2,Sales,175840,,,
3417,2,Research & Development,49070,,,
3418,2,Human Resources,45540,,,
3419,1,Sales,54150,,,
3420,2,Research & Development,47410,,,
3421,3,Sales,21150,,,
3422,2,Research & Development,31610,,,
3423,5,Sales,57450,,,
3424,1,Research & Development,23730,,,
3425,2,Sales,33100,,,
3426,5,Research & Development,186650,,,
3427,2,Sales,44850,,,
3428,2,Research & Development,27890,,,
3429,2,Research & Development,58280,,,
3430,1,Research & Development,23260,,,
3431,1,Research & Development,135250,,,
3432,4,Research & Development,14200,,,
3433,1,Research & Development,80200,,,
3434,1,Human Resources,36880,,,
3435,4,Sales,54820,,,
3436,1,Sales,160150,,,
3437,5,Sales,12000,,,
3438,1,Research & Development,56610,,,
3439,2,Research & Development,69290,,,
3440,2,Sales,96130,,,
3441,2,Research & Development,56740,,,
3442,2,Research & Development,54840,,,
3443,2,Sales,120610,,,
3444,1,Research & Development,56600,,,
3445,2,Sales,48210,,,
3446,1,Research & Development,64100,,,
3447,2,Research & Development,52100,,,
3448,2,Sales,26950,,,
3449,1,Research & Development,118780,,,
3450,1,Research & Development,170680,,,
3451,5,Human Resources,24550,,,
3452,2,Research & Development,139640,,,
3453,3,Research & Development,49410,,,
3454,2,Research & Development,24780,,,
3455,2,Research & Development,52280,,,
3456,2,Research & Development,44780,,,
3457,2,Research & Development,75470,,,
3458,3,Sales,50550,,,
3459,3,Sales,34640,,,
3460,1,Research & Development,57750,,,
3461,3,Sales,89430,,,
3462,2,Sales,192720,,,
3463,4,Research & Development,52380,,,
3464,2,Research & Development,46820,,,
